node_id,f_classic_000,f_classic_001,f_classic_002,f_classic_003,f_classic_004,f_classic_005,f_classic_006,f_classic_007,f_classic_008,f_classic_009,f_classic_010,f_classic_011,f_classic_012,f_classic_013,f_classic_014,f_classic_015,f_classic_016,f_classic_017,f_classic_018,f_classic_019,f_classic_020,f_classic_021,f_classic_022,f_classic_023,f_classic_024,f_classic_025,f_classic_026,f_classic_027,f_classic_028,f_classic_029,f_classic_030,f_classic_031,f_classic_032,f_classic_033,f_classic_034,f_classic_035,f_classic_036,f_classic_037,f_classic_038,f_classic_039,f_classic_040,f_classic_041,f_classic_042,f_classic_043,f_classic_044,f_classic_045,f_classic_046,f_classic_047,f_classic_048,f_classic_049,f_classic_050,f_classic_051,f_classic_052,f_classic_053,f_classic_054,f_classic_055,f_classic_056,f_classic_057,f_classic_058,f_classic_059,f_classic_060,f_classic_061,f_classic_062,f_classic_063,f_classic_064,f_classic_065,f_classic_066,f_classic_067,f_classic_068,f_classic_069,f_classic_070,f_classic_071,f_classic_072,f_classic_073,f_classic_074,f_classic_075,f_classic_076,f_classic_077,f_classic_078,f_classic_079,f_classic_080,f_classic_081,f_classic_082,f_classic_083,f_classic_084,f_classic_085,f_classic_086,f_classic_087,f_classic_088,f_classic_089,f_classic_090,f_classic_091,f_classic_092,f_classic_093,f_classic_094,f_classic_095,f_classic_096,f_classic_097,f_classic_098,f_classic_099,f_classic_100,f_classic_101,f_classic_102,f_classic_103,f_classic_104,f_classic_105,f_classic_106,f_classic_107,f_classic_108,f_classic_109,f_classic_110,f_classic_111,f_classic_112,f_classic_113,f_classic_114,f_classic_115,f_classic_116,f_classic_117,f_classic_118,f_classic_119,f_classic_120,f_classic_121,f_classic_122,f_classic_123,f_classic_124,f_classic_125,f_classic_126,f_classic_127
125,292.886841,1308.513916,361.883087,416.048767,844.777405,383.649872,-1285.949463,1145.390747,2223.672607,208.505493,-2230.393311,-1350.869019,-3312.933594,-2377.528809,-1912.668457,989.273071,-2603.366211,-172.361542,1619.783325,124.756439,2947.947266,-929.010376,-489.025269,-607.488464,-1662.996338,675.865295,156.187057,-192.723068,1659.225708,-2153.681396,-1809.448486,-865.579590,-213.398834,-571.983582,670.578430,-1652.086548,-560.826233,1212.753052,-475.635925,-709.831848,-545.028076,-1609.370972,360.416107,997.950745,-1850.985474,-2123.501953,688.697815,2059.906006,24.135950,2660.150879,-55.231609,-1066.601807,-1298.269287,111.552948,842.939087,-472.502655,228.295914,-3012.928467,-1019.651611,214.216644,-1189.502441,828.838318,1692.968140,1207.052979,-1083.475830,13.234923,-343.916382,-38.856495,2949.665527,-1378.556763,-2100.969727,635.395996,-406.955994,-1436.093262,423.955139,1734.735962,1609.288208,-212.077835,785.147827,-963.561035,1455.974854,2014.419556,421.353455,-978.153748,-531.785034,671.713013,36.119480,1158.442139,-503.328796,1172.098389,-459.727722,-924.377563,-1593.989136,2028.144897,-1187.242676,122.419128,730.564758,70.996574,827.006836,-3091.255371,1145.724731,1716.296021,1474.974243,382.427032,-937.231018,-1171.011597,1796.185791,-1382.662964,-536.006714,864.020386,662.059753,-634.103577,2719.901855,2080.125977,1119.448486,-2085.310547,661.460571,-79.532852,33.890327,-630.192200,1477.066162,-1980.241455,-1218.124756,2562.497070,3210.226807,-1078.893555,-1189.571289,1200.871948
126,-668.124390,1710.542358,1461.072754,-606.154419,1434.598022,-752.678223,-1802.980469,-394.009155,1441.364624,-10.088195,-1504.535889,-1152.942993,-4910.626953,-1949.483398,-3547.582764,1035.407837,-3238.541992,1647.123413,3476.667480,134.320648,3368.312988,-1616.114746,-1148.672974,-2229.868652,-439.125549,2295.365234,1155.829346,549.548950,3826.575684,-3157.699219,-1785.169189,-313.271057,-747.051086,66.831444,2047.254883,-2008.220215,139.611557,2912.515137,-7.367258,-1955.427612,-18.276459,-1584.903687,2609.548828,1972.970459,-2689.662354,-3023.376221,2582.108887,1391.609497,-1647.713379,2777.285156,1102.597900,-1776.638062,-186.588730,-219.953049,1315.555542,576.971252,-1025.859619,-3903.015869,-544.308411,2069.463135,-638.268372,2742.380127,3493.957520,1318.840576,-1640.703247,-1730.012695,-1317.232422,-1262.279785,3627.491699,-3123.180908,-1604.335449,1211.859497,-180.113525,-1013.190918,-269.239319,1478.852905,1434.516724,-1302.396240,543.912903,-368.490753,978.419189,1569.667847,-1225.361938,-958.899963,-1468.166870,1060.127563,-65.739098,241.380096,-1913.541382,2184.123291,1172.592529,-1.616140,-1028.929932,2510.839600,-1733.355591,-248.355835,757.949707,767.605469,2164.919678,-3654.187988,670.968140,1892.755249,1572.608154,620.832581,-728.060852,431.738647,2887.742432,7.442590,-2410.790039,-546.503845,1937.741577,2044.345215,2370.442627,2461.401123,801.530090,-1133.483521,1775.758911,-2626.608887,-2042.903564,-1620.400146,1561.169678,-1919.623413,-831.612793,3179.823975,4547.847168,626.694946,-991.762207,1051.371948
127,-2361.387939,3803.207275,3067.817383,-1294.680542,-273.951721,-80.735382,-6155.126953,-1769.882690,3753.755615,2480.635498,-1865.647217,406.158569,-8415.505859,-1764.381592,-4840.854492,2402.247559,-6617.691406,1685.031738,7041.222168,972.697205,6631.605957,-2129.350830,-4697.838867,-3645.039795,-3014.791748,4081.510010,-2719.458984,-981.928894,6904.179199,-4519.683105,-4717.240234,2510.520020,-3776.437256,621.191711,4394.712402,-1029.863159,-733.225342,6435.592773,-471.825287,-4611.694336,101.848625,-3575.558350,5688.414062,3182.042725,-5342.023926,-5030.864258,3894.744629,1890.010376,-5341.666992,4171.085449,3813.154541,-495.090179,-1299.579834,3119.156250,-1509.327148,352.429443,884.604187,-6925.899414,-3401.838623,3525.117920,390.476959,6107.423828,5897.509766,1060.160522,-3380.609619,-605.853088,1406.992920,-2664.481445,5314.804199,-4888.361328,-1015.712708,1194.139160,2855.215332,-4263.255371,-3925.144775,2574.833252,2770.358398,-209.062485,-1283.205933,-616.684143,2818.279053,3957.785889,-956.616455,-1519.202515,-6122.968262,4252.375488,3450.731201,1638.346802,-4236.521973,5466.842285,2655.260010,3488.731689,-984.545105,4863.453613,-1691.152466,-3196.499268,527.218018,1671.727173,4840.606445,-6890.175293,1675.839600,74.301033,4919.437012,4624.155762,-3344.383789,706.666382,6129.381348,1420.057251,-4844.097656,-803.143372,3171.697510,5238.168945,3568.156982,4073.251221,3639.334473,-2436.112549,3769.859131,-5403.393555,-6191.539551,-5351.607910,4982.421875,-4739.642090,-2747.686279,5178.052734,8131.402832,789.685974,-4749.903809,2773.378906
128,911.249573,755.520508,-64.407059,1005.394836,1260.406616,654.246704,-495.205261,1959.587280,2244.608154,-369.533844,-2632.632324,-1907.631836,-2541.800537,-2721.660645,-1424.079468,852.575378,-2076.590332,-1018.500854,900.378540,94.429794,2753.708984,-799.850220,272.803192,-4.556237,-1783.909546,-299.814667,573.618347,-196.650177,930.472900,-1835.603638,-1425.574707,-1823.478027,544.244324,-885.612244,-193.919342,-1908.532349,-690.365295,609.611267,-545.603516,295.739807,-837.181763,-1393.590698,-953.807617,441.775513,-1372.493774,-1632.472656,122.812119,2477.602295,892.419861,2866.152344,-839.919800,-1138.852905,-1561.450317,-205.159210,1271.488159,-977.639221,387.446014,-3068.980957,-575.545288,-586.071167,-1707.988281,-102.545334,1114.103027,1385.594971,-820.786133,120.826408,-429.884460,404.778778,2767.198730,-929.643738,-2606.331299,413.955353,-1003.522461,-1421.433472,1044.844238,1835.392334,1426.284302,71.011826,1370.579346,-1102.919556,1340.165283,2325.536865,796.435425,-977.918579,356.949127,273.872162,-734.870483,1468.082397,336.035004,720.164551,-1152.374878,-1923.992065,-1824.566406,1686.800049,-1306.059814,966.585510,1056.090942,-318.732605,-67.863075,-2952.440918,1351.834961,2087.298340,1128.324463,-313.627197,-930.251648,-1930.128662,1165.982422,-2207.959961,265.686676,1442.141235,16.195139,-1970.553345,3092.487061,2055.486328,885.055298,-2500.213867,-73.235260,1121.178101,1262.460571,245.528168,1149.236572,-1883.903320,-1094.227051,2670.328857,2540.334717,-1668.472290,-840.252991,825.821655
129,1358.579834,1737.109619,-264.040894,2568.661621,2298.155273,2226.232666,-2091.717529,4985.382324,6143.351562,510.511353,-5997.670898,-3371.073975,-5846.861328,-5726.424316,-2963.585938,2069.860107,-4813.629395,-3460.267578,2586.396240,466.235229,7215.587891,-1354.102173,-122.595863,729.773621,-5380.449219,-1121.687744,-854.055115,-1483.771118,2180.773682,-4097.110352,-4503.554199,-3334.232422,312.003998,-2391.482666,-328.643250,-2782.524170,-2279.142334,1665.665405,-1383.371338,961.216980,-2485.256104,-3512.969971,-1861.354858,646.585754,-3642.684326,-3853.019775,-805.878479,5766.944336,972.350159,6481.136719,-718.263550,-1264.783813,-4410.533203,1420.074951,1326.027222,-3157.605225,2874.881836,-7590.743652,-2510.188965,-1137.988770,-2967.995117,62.343933,3195.976562,2270.238525,-1784.413818,1169.871216,529.930908,893.276367,6104.637207,-2114.807129,-5653.324219,-53.214466,-883.982605,-4096.282227,787.791199,4836.722168,3274.652588,1330.323242,2272.867432,-2146.176514,3832.548340,6445.428711,2237.921387,-2786.089355,-460.477081,1642.286255,216.256729,4299.925781,480.716522,2326.205322,-3066.273193,-3240.696045,-3899.090088,4660.871582,-2447.225586,1136.580566,2111.212158,-1063.381958,45.602051,-7329.809570,3897.773438,3226.513672,3345.034668,959.091919,-3228.868408,-4676.967285,3559.641602,-4497.553711,679.278564,3911.410156,-153.472931,-3916.230957,6712.414062,4623.307129,3520.656250,-6523.518555,-23.444212,2517.557861,2104.346191,-756.291687,3867.341064,-5194.950195,-2966.001953,6492.518555,5864.069336,-4294.663574,-3325.385986,2264.028809
130,-704.467407,1703.369507,1154.037842,-634.390137,63.213703,-257.503143,-2034.035645,-609.892883,1406.911011,343.832397,-1235.179443,-329.796539,-3827.062256,-1224.791748,-2214.035645,1129.432739,-2945.211670,1168.916870,2466.871094,101.841942,2452.169678,-1357.871826,-1496.297119,-1706.862793,-682.176941,2092.538330,69.478630,40.806938,2840.979980,-2020.076416,-1470.278564,779.176941,-1134.278076,649.018860,1935.355713,-1087.666016,-88.042282,2404.176514,-332.753387,-2028.294067,176.419189,-1481.737305,2392.289551,1439.035156,-2089.685303,-2135.550293,2138.050049,884.887939,-1455.719360,1979.404297,949.992798,-996.532654,-335.092865,479.032227,203.752243,550.156616,-718.652527,-2605.373047,-889.848206,1494.931763,-111.288338,2364.947998,2154.230957,811.993835,-1281.772949,-428.674652,-342.429626,-1101.260498,2672.323975,-2115.180176,-917.259460,1125.337646,558.657593,-1277.480713,-620.478027,1041.503174,1536.673584,-824.224121,-80.954216,-756.021912,992.716187,1212.149414,-485.747162,-549.722534,-1932.009399,1428.278564,679.441284,482.396881,-1573.164429,1860.431519,1343.809570,866.497437,-754.658936,1753.020142,-1040.762817,-888.819763,218.905594,734.972412,2012.228638,-2819.862305,252.997498,868.711426,1836.220337,1087.857178,-1054.611084,368.669037,2315.036865,-81.258263,-2128.985352,-433.440582,1646.577881,1691.298462,1848.372925,1698.492676,969.217773,-792.232300,1630.447388,-2229.968994,-1911.229736,-1550.272949,1772.721436,-1683.080811,-834.594604,2278.290039,3717.620117,248.245392,-1442.125610,1094.323120
131,-1069.065308,3231.034668,2467.708496,-1018.132385,397.339874,-816.734619,-4137.332031,-1342.692993,2040.271973,1084.440186,-1633.520874,-579.483215,-5876.551270,-1828.904785,-3522.601074,1946.196899,-5070.916504,1418.879517,4587.421387,650.105835,3917.086914,-1518.388428,-2789.212158,-2855.756348,-1226.632568,3194.297607,-200.398209,429.410126,5206.842773,-3190.738281,-2465.278809,818.610962,-2367.580322,324.480499,2736.256104,-2139.645996,-41.654785,4108.197266,-282.535370,-3515.994873,604.136902,-2490.244385,3741.542725,2800.888672,-3529.012939,-3821.522461,3284.200439,1613.051147,-2442.371826,3134.646973,1592.256958,-1115.767212,-228.633575,818.390869,198.105347,963.269043,-621.355957,-4509.634766,-1809.390625,1953.300171,-440.218201,3804.390137,3725.159668,1637.209229,-2790.055176,-672.958191,106.202187,-2006.862671,3810.559082,-3683.363525,-1391.999146,1681.873169,1099.120972,-2565.406982,-2129.284668,1247.755127,2100.077637,-1152.047729,-591.241516,-1020.408752,1782.982300,2269.476807,-485.567963,-844.867065,-3414.436035,1853.267334,789.827759,653.191772,-3252.247559,3352.640137,2458.324463,2125.826172,-992.939758,2982.971924,-1265.619629,-1635.473389,562.400757,1289.851074,3621.913818,-4618.079102,492.889862,1272.741089,3027.011230,1626.246704,-1593.556641,917.370667,3891.543945,473.741730,-3912.405762,-1213.236572,2112.676758,3239.542725,3194.333740,3043.666504,1527.682129,-1232.324219,2722.856934,-3505.202393,-4083.038330,-2980.560547,2770.386230,-2458.292725,-1623.238403,3581.301758,6166.533691,671.025391,-2168.605225,1915.406982
132,-1133.213257,3048.783691,1983.244507,-97.711441,140.697495,634.334961,-4796.455566,278.566010,4187.837891,2079.242432,-2785.377686,-540.439941,-6939.352051,-2557.193604,-3785.003174,2033.362915,-5693.997070,-67.036072,5151.928223,935.436707,6040.043945,-1539.488159,-3248.770020,-1991.152588,-3710.423828,2375.453857,-2438.163818,-1189.102173,4881.861816,-3785.448486,-4518.883789,765.056519,-2559.206299,-242.978317,2747.403564,-1342.403442,-1008.101929,4374.513184,-880.014709,-2897.649658,-633.157104,-3372.006348,3192.739502,2139.041260,-4437.887695,-4175.295898,2196.461670,2756.535400,-3100.036621,4292.142090,2347.773193,-361.414520,-2057.519531,2660.547363,-1088.080444,-631.688904,1572.472290,-6347.706055,-3083.868652,1851.561157,-443.820923,3886.814941,4458.054199,1306.818359,-2777.067627,195.989761,1441.727051,-1348.856689,4864.567383,-3413.218018,-1975.017212,656.657288,1921.108398,-3978.482422,-2569.209717,3021.878662,2825.080322,288.176025,-515.521423,-1101.845337,3091.808594,4247.846680,99.655495,-1545.744385,-4160.339355,3253.633545,2535.567139,2205.472412,-2748.929443,4312.055664,842.816040,1622.494141,-1735.482178,4419.704102,-1537.143921,-2122.365967,799.677551,847.182068,3326.395752,-6431.351562,2151.086670,718.337769,4206.408203,3423.295898,-3055.169922,-774.030762,4845.050781,-321.691559,-2821.630371,465.381805,1946.565063,2235.922119,3954.498047,3771.886963,3336.572021,-3278.704590,2412.035400,-2704.371826,-3599.509766,-3754.903809,4298.571777,-4384.984863,-2625.238281,4862.401367,6714.601562,-783.052917,-4082.715820,2604.025146
133,183.102310,844.775696,277.221283,33.994377,-81.884422,-78.020050,-790.762207,331.870758,540.566223,-282.438080,-1293.178833,-519.487549,-1538.864136,-487.835022,-391.048004,842.942688,-1488.697266,34.222366,341.877350,-202.928528,596.485413,-639.322754,-351.367645,-571.400635,-301.382996,634.868347,780.955811,398.304749,1268.134766,-483.597473,-65.777763,60.030724,-223.302887,506.038483,600.666931,-876.758240,128.799118,703.795471,-532.442322,-536.413696,403.232208,-470.100220,634.499634,438.380249,-650.962097,-681.442566,1034.361694,537.710571,446.182526,966.919983,-458.766144,-727.148987,-402.456726,13.905453,554.337830,195.825287,-975.885498,-970.831543,-28.941336,-153.743225,-424.725769,609.809570,251.524307,601.228149,-417.245453,294.300049,-208.715363,-248.907959,1129.730957,-838.672729,-775.369568,519.972412,72.599045,-706.649475,171.291565,65.852921,866.732056,-587.949707,138.666275,-863.974915,627.724915,629.446594,469.553925,-166.868057,-567.707092,155.560226,-171.022705,869.701233,-505.935669,508.096619,626.074585,159.432434,-464.548462,298.876526,-404.295471,183.624924,20.599655,257.400055,911.032166,-1310.534790,-287.993469,495.706787,941.819397,-255.389587,-688.401733,50.249500,693.269226,-1070.602905,-860.371887,-44.382015,591.489685,95.346237,1307.857422,611.359070,264.731934,-408.843353,529.672119,-333.643860,-97.470490,75.327194,814.359619,-494.113983,-301.248749,1118.328491,1521.351440,-274.279907,-529.660461,570.372498
134,-208.875290,2136.236816,1463.857056,-105.786346,1525.413208,-751.346741,-2129.513184,76.124641,1592.310303,-212.975006,-1919.801880,-1451.574097,-4521.738281,-2301.006104,-2955.105713,1444.816284,-3500.015137,820.860168,2954.752197,280.635773,3113.957764,-1175.210815,-854.224792,-1709.673340,-634.599304,1817.375977,1504.800293,952.638123,3612.354736,-2863.529297,-1368.725342,-1003.371643,-628.094177,-337.433777,1420.790161,-2653.421143,-0.505618,2498.751221,-216.290710,-1827.211304,27.224571,-1554.773438,1739.789062,2043.193115,-2397.750977,-2965.478271,2382.964111,2049.163574,-621.629761,3110.718750,177.944717,-1790.431763,-309.281830,-646.929688,1700.379272,616.090393,-1013.228088,-3817.483643,-622.132385,948.449585,-1158.833862,2107.392334,2970.072266,1853.138794,-1993.763672,-1003.468994,-988.563416,-1058.780518,3377.896484,-2968.466309,-2241.311768,1321.403931,-482.009796,-1450.376831,-272.292511,1274.990845,1420.449219,-1133.260864,503.482880,-1022.944580,1238.372070,2016.876343,-362.195312,-1014.326294,-1103.004150,350.699432,-875.020752,556.715637,-1833.723511,1871.567383,1102.843994,-149.031708,-1267.801270,2270.217773,-1642.497192,198.934891,844.240662,679.218079,1978.105347,-3691.197021,441.944641,2201.263428,1590.773926,-182.024185,-684.955566,97.202301,2656.788818,-696.022888,-2328.964844,-551.525452,1306.878052,1260.927490,3089.238525,2613.872314,764.147156,-1340.839844,1534.404297,-1533.243408,-1554.181519,-1148.474976,1293.757690,-1679.198242,-895.560425,3352.905518,4576.962402,296.240356,-730.888428,1033.069702
135,-389.995483,2073.771240,1734.584717,-128.748871,1372.828979,-529.629700,-2537.116211,104.544121,2086.441895,117.587296,-2025.903320,-1253.178833,-5285.349609,-2572.514404,-3513.395508,1367.178833,-3843.380859,921.303162,3680.250244,468.325470,3931.648682,-1345.247437,-1439.904663,-1914.547729,-1247.513672,1992.512207,635.139404,319.143250,3975.962158,-3371.359131,-2219.221191,-862.194763,-908.052551,-315.268799,1735.392334,-2419.207275,-103.789017,3163.227051,-332.074127,-2033.162842,-257.049500,-1880.382324,2018.114014,1966.512573,-2828.781494,-3260.897461,2505.765137,2351.012451,-1517.440674,3580.328125,830.597351,-1775.598511,-658.268738,-82.272827,1171.889526,391.159027,-499.031097,-4664.507324,-1008.330017,1501.707886,-989.413208,2716.790527,3584.336182,1925.715698,-2242.872803,-1112.063354,-718.998962,-1070.653931,3836.654785,-3168.960205,-2242.822266,1131.079956,-144.057404,-1873.021484,-542.652527,1909.021118,1606.377686,-722.660522,403.841949,-908.438171,1547.793823,2459.748047,-631.114929,-1183.164673,-1777.303467,944.153564,-91.261101,685.878174,-1846.885742,2663.770752,835.668335,-260.221222,-1491.576538,2975.065918,-1898.453735,-145.747253,934.351685,890.413269,2228.262207,-4351.123047,958.198303,2181.862793,2201.792725,808.196106,-1086.510010,-336.352112,3319.180664,-483.768646,-2236.378662,-298.626251,1577.496948,1657.490234,3216.572998,3096.554199,1266.305664,-1784.281006,1685.911011,-1846.296143,-2012.949951,-1789.535278,1752.583984,-2343.274414,-1129.081787,3786.522217,4981.073730,187.334946,-1605.236084,1144.015015
136,-486.426758,2274.603760,1267.653931,-188.212173,314.456299,120.511490,-2836.059326,324.293854,2519.918945,981.424011,-2269.072266,-715.295715,-4529.015625,-2007.828735,-2437.713867,1610.856445,-3965.436279,-24.475058,2936.207275,364.817505,3587.616943,-1270.042847,-1752.612915,-1385.070801,-1921.142822,1715.017700,-629.288391,-211.718872,3393.050537,-2445.632080,-2436.193359,286.533997,-1565.821655,-36.557205,1630.362549,-1348.070312,-562.033447,2559.930176,-571.764526,-1871.743164,-62.419708,-2298.128906,2071.399658,1685.332031,-2888.220459,-2843.062744,1556.171631,1862.025513,-1190.970581,2821.935791,924.370422,-698.455994,-1124.521362,1192.909668,-21.964048,-230.631165,391.926331,-3814.604980,-1679.294434,1015.800598,-509.915283,2178.873291,2663.827881,1003.593201,-1696.275879,183.889359,368.196411,-1034.246704,3353.996582,-2465.073242,-1774.163208,973.003845,825.666443,-2269.019531,-1282.680908,1726.128662,2132.370605,-454.052002,-113.808861,-1051.326172,1944.112427,2565.895752,342.513580,-1046.019531,-2287.393066,1650.872925,1048.765625,1543.758423,-1829.398560,2366.517334,939.662842,1027.008179,-1290.449951,2595.450684,-880.300842,-1042.902954,472.893494,359.467468,2254.884521,-4039.641602,1071.711914,990.413330,2639.036133,1386.506226,-1769.260132,-268.355347,3002.311279,-651.677551,-2277.422852,249.326141,1316.321655,1108.978882,3033.900879,2384.543213,1754.916504,-1984.947266,1767.275391,-1645.350098,-1945.778687,-2024.987549,2761.994141,-2482.862793,-1558.634644,3243.918701,4832.397461,-720.642883,-2165.255859,1778.348145
137,-291.794281,1202.164551,1143.292603,-1032.251343,947.435852,-1460.978638,-633.704956,-1470.514404,-551.327332,-676.982605,-42.702991,-755.901611,-1948.238159,-973.512512,-1819.189941,580.122009,-1412.448608,1939.488159,1542.003784,-6.170618,466.857147,-969.626282,-363.834045,-1805.855591,1560.215576,1998.032471,2151.251465,1397.012329,2296.960449,-1405.249146,276.952301,-172.665771,-436.771088,367.702850,964.680237,-1683.312866,586.845093,1416.253784,579.524597,-1572.425171,811.104675,-460.739960,1688.752930,1650.908081,-819.034668,-1612.889404,1972.783691,161.144684,-401.939026,864.860840,84.973465,-1469.940552,1199.407227,-1507.771729,1747.640259,1484.292969,-2002.746826,-862.160767,414.129578,1247.286377,-359.254547,1342.637451,1364.391968,1141.440796,-1041.142700,-1416.332642,-1779.377686,-1231.246826,1379.300781,-1905.846680,-724.392090,1679.411621,-722.897095,384.658356,116.369171,-311.448761,394.006287,-1722.827026,326.317047,-285.972321,-376.268616,-524.612488,-1001.537048,-168.818497,-341.991608,-402.193909,-1330.625244,-1127.305786,-1341.869629,420.118774,1859.848145,400.820404,-192.884552,525.586914,-804.459534,68.398933,241.698608,745.862671,1366.803833,-660.961304,-761.237183,1714.182495,24.541632,-933.716309,675.844299,1235.192627,999.476562,617.343018,-2170.525146,-1505.062866,1138.439453,1761.212036,999.514832,985.351685,-747.788025,574.169006,1281.349365,-2018.544556,-1584.261963,-476.690826,-156.766953,303.659393,168.466217,924.053406,2404.559570,1168.775757,847.436462,91.171402
138,-315.232178,570.728027,748.077820,-615.876160,960.913818,-1134.037476,-271.222748,-963.463318,-554.637451,-815.946106,42.033012,-498.140594,-1539.757324,-366.315186,-1379.761963,376.075592,-792.667786,1547.977539,1325.200684,-98.039154,343.011108,-715.540161,-52.146473,-1305.169189,1324.118408,1319.701172,1941.395142,1125.075317,1875.006470,-1107.206055,452.277344,-161.792282,-29.394169,397.959259,925.137939,-1081.543823,533.296814,1304.753540,430.022461,-831.274536,413.655762,27.003641,1363.450073,914.022461,-571.942688,-1062.345459,1731.898926,-12.823598,-476.324799,746.187073,162.829575,-1232.636353,776.408813,-1135.461548,1473.982056,1039.436157,-1673.966064,-954.160400,634.539368,1043.645996,-169.495743,1238.205811,1308.782227,783.713074,-714.995911,-1372.041504,-1529.386597,-918.169250,1051.717651,-1720.145630,-425.194305,874.271423,-541.886841,427.475708,200.224045,-274.580139,41.928139,-1194.902832,280.622681,-56.771564,-427.064423,-179.916290,-1127.093994,-129.951736,-236.236023,-200.369675,-1071.567383,-769.043457,-979.840698,454.387756,1238.137695,35.459728,79.642296,367.993134,-915.169617,348.924683,233.304962,679.397827,882.554565,-710.590881,-655.295166,1009.598633,-80.156387,-711.536377,318.804779,1006.923462,933.052124,427.343658,-1552.372314,-1227.227417,980.885681,1580.410889,474.666077,706.286438,-534.617371,597.720703,862.483093,-1636.358887,-1162.211548,-226.767258,-269.201447,258.920807,354.132904,958.663147,1437.217529,1217.545532,647.232605,-257.316986
