node_id,f_graph_000,f_graph_001,f_graph_002,f_graph_003,f_graph_004,f_graph_005,f_graph_006,f_graph_007,f_graph_008,f_graph_009,f_graph_010,f_graph_011,f_graph_012,f_graph_013,f_graph_014,f_graph_015,f_graph_016,f_graph_017,f_graph_018,f_graph_019,f_graph_020,f_graph_021,f_graph_022,f_graph_023,f_graph_024,f_graph_025,f_graph_026,f_graph_027,f_graph_028,f_graph_029,f_graph_030,f_graph_031,f_graph_032,f_graph_033,f_graph_034,f_graph_035,f_graph_036,f_graph_037,f_graph_038,f_graph_039,f_graph_040,f_graph_041,f_graph_042,f_graph_043,f_graph_044,f_graph_045,f_graph_046,f_graph_047,f_graph_048,f_graph_049,f_graph_050,f_graph_051,f_graph_052,f_graph_053,f_graph_054,f_graph_055,f_graph_056,f_graph_057,f_graph_058,f_graph_059,f_graph_060,f_graph_061,f_graph_062,f_graph_063,f_graph_064,f_graph_065,f_graph_066,f_graph_067,f_graph_068,f_graph_069,f_graph_070,f_graph_071,f_graph_072,f_graph_073,f_graph_074,f_graph_075,f_graph_076,f_graph_077,f_graph_078,f_graph_079,f_graph_080,f_graph_081,f_graph_082,f_graph_083,f_graph_084,f_graph_085,f_graph_086,f_graph_087,f_graph_088,f_graph_089,f_graph_090,f_graph_091,f_graph_092,f_graph_093,f_graph_094,f_graph_095
65,2103.793213,-366.995148,2029.453735,-3743.812988,-2343.789307,401.499756,411.470154,-1118.456665,66.793701,589.663940,-216.044556,-1133.282471,3085.916992,-2426.491943,1885.973755,1170.727539,14.776886,-981.629639,-524.047974,-3771.427002,759.321899,-108.798706,1181.910889,-743.315369,-881.033936,164.970322,-2656.508545,-720.234253,-2494.682129,-59.927826,2458.696533,1288.661133,1325.612915,2879.805908,-2685.789307,114.827515,-3263.211182,743.922607,-1286.812134,1518.384521,1395.955811,-3490.750000,-826.151245,2145.032715,774.617188,147.080322,2282.345947,2142.825928,-1765.680786,-713.295715,-348.694794,-168.907104,3481.724609,-3729.459961,1231.800659,1081.718872,1191.503174,-4084.655762,-334.251038,1615.146851,-2933.967773,-2255.953369,-1101.118896,1479.110596,-780.965088,-1807.863525,1220.878540,1632.205200,1455.407104,1601.663696,880.796387,-1517.296021,-1238.278931,2901.062012,1687.317505,-544.074341,-1194.860840,-1493.710693,-1540.109741,-4696.776367,1166.436890,1724.749390,-1647.572021,366.767822,1403.380127,-38.922302,-961.355103,-1169.899170,848.915161,-451.653015,-87.683167,3640.778809,2694.428223,514.541504,830.579468,202.257446
66,736.358826,2067.806641,1837.412354,-3093.926270,-3390.617188,-2070.122803,480.412018,-2153.668457,-378.630981,713.937073,-2013.665527,-832.342102,3365.108643,-2085.527100,1234.122559,3647.193604,-427.406555,-1319.042725,1757.070068,-2809.811279,-793.138062,1061.790894,874.296143,-849.166931,-2057.392334,1329.366089,-1715.831421,-880.700806,-2875.415039,-1880.549927,709.445801,849.385254,-357.590698,2065.980225,-2574.719238,-1260.501587,-2397.482666,1914.976196,-1264.880981,1571.405151,546.229858,-4128.062012,-598.336609,2398.490723,1220.845581,-53.366455,1343.930908,1051.797485,1651.321411,435.183960,-722.963806,1311.820312,2613.868408,-1838.939575,2348.035156,-11.680881,2626.879639,-3106.637695,-2342.875977,225.975006,-1542.940552,-2513.912598,591.109741,-535.796082,-1020.543884,-632.656433,931.901306,1607.395508,2104.298584,-260.726196,2866.507324,-3199.099609,1163.633179,2057.290039,-7.503296,-997.445984,-3354.688965,-1045.064941,-1688.391479,-6308.773438,524.054504,1561.396606,-82.755737,-2118.912598,1501.746338,-1718.586182,963.747070,-3109.806396,4042.756348,-1736.831055,-1581.245850,2077.541016,2111.294434,556.661377,2281.605225,-2362.635254
67,1287.366333,-791.669922,763.893127,-1739.917847,-836.449463,747.621826,-1705.678223,-1149.054443,-794.568848,1462.472412,1165.253906,-1147.234985,814.957458,-129.704544,352.578583,991.470276,661.590576,-1075.529541,-295.734406,-699.901367,-252.340027,434.546021,-488.585938,-618.891907,-178.853638,117.308571,1376.053223,-227.443588,-33.913601,-156.875763,67.952705,-204.898132,323.425842,-14.259514,-857.967773,-664.613281,224.464844,96.717102,593.818604,-1477.227905,308.139282,-747.864746,-930.285278,-1406.451416,310.105591,-78.687294,-1256.117188,214.673553,1037.635376,-480.127228,119.887077,-325.407166,1935.318481,-685.970154,-1071.968506,-304.783295,974.227722,902.742493,-1045.637451,1376.607788,894.414856,-3073.595947,1184.853638,439.645905,-685.250732,15.890999,-1598.459473,796.401062,-136.236588,259.147308,1403.481323,-535.682129,-1660.161499,-38.374405,-110.839165,-752.815125,-482.376617,74.164291,-51.765495,-2200.280273,-695.421448,29.171906,-882.875488,29.801647,1215.799561,-104.893173,195.410370,-1432.347046,1104.234741,9.777563,109.842377,-621.580566,2007.116089,977.377319,1273.017822,285.050629
68,2329.957031,-3666.451416,-1361.700684,-2728.401367,-2832.240723,1324.532593,-2842.107910,-1995.027222,-376.874451,4067.133057,5374.068848,-2322.218262,857.775757,-599.066956,-225.212219,1098.444092,2686.381836,-2775.200439,-6.014404,-2115.087402,242.561005,-75.618958,1823.117920,1418.015381,2459.160889,1746.343994,4197.104492,530.693237,4498.854004,380.042450,-1231.511475,-905.027832,847.350586,-33.508850,-2717.010254,6.927856,-797.065125,878.519226,1792.705444,-1811.881958,-2189.038086,8.588684,-960.826782,-271.123352,1116.096802,-375.846924,-561.179688,-2287.959473,1793.013184,-1903.445068,6.706482,-1049.001221,2208.632324,1186.882324,-2460.816406,-652.535645,4261.998047,103.884644,-3372.574707,2893.666992,-3760.310059,-4837.325195,1680.010254,2348.022949,1928.327148,1848.504395,-1720.088867,2147.424561,836.375610,1209.609375,1728.474121,-3374.528076,-3397.463379,1383.270630,1168.281982,-3420.863770,-3056.649902,78.703064,1483.619263,-3604.431152,-1886.959229,-3388.270508,-1330.426147,2575.854980,642.374268,2057.608643,289.679138,-1532.139893,2427.264404,1565.124146,-961.695557,776.456116,3354.059326,3097.665527,3921.114990,-224.237305
69,1338.890625,-2064.385498,-3495.880371,-2190.669434,-2995.249023,-494.632599,-3028.373047,1151.604980,104.564514,3145.725586,3423.515625,-3433.997070,701.245361,-680.964478,4520.491211,255.350449,3124.044434,-3169.496094,1102.470459,-1980.478149,1046.461060,-20.582275,-154.710693,1030.939087,609.266602,737.378967,2701.599609,2472.153320,2500.291748,-1687.203125,-1524.620239,223.181549,749.479370,882.835083,-1515.460205,-3023.187500,1261.312500,1791.807373,2039.119263,-1299.730957,-1191.057373,-640.731201,-997.376282,-543.223938,2812.251221,273.952759,1404.008789,569.084961,1255.978882,-276.088928,-1680.631348,-2567.826172,2989.473633,-514.235657,-1916.628296,408.021606,4194.631836,112.968018,-1403.703857,4669.565430,-781.818848,-1398.162598,1559.539795,664.130371,1050.640991,392.560913,39.200439,2373.541504,456.509918,937.707397,2054.608643,-4673.416992,-3416.392578,28.784546,2270.083008,-1103.741699,-3057.775391,-403.974426,-191.884155,-3120.696777,-2542.238770,-2282.436035,-559.372864,2584.045410,-2385.714844,882.604980,1863.761475,-3648.041748,3283.084961,2023.107300,145.611084,1585.187256,5688.951172,4895.268066,3740.167969,487.447449
70,-1287.307251,250.673370,1614.478027,-2864.503418,-2619.631104,-2194.268555,-169.181519,-2612.715088,-919.031616,2010.325439,-754.380493,-1506.133423,3198.904053,-3513.360107,1291.313843,972.614136,-1967.578979,-1218.532471,730.099548,-2756.233887,-941.035156,-342.567383,-52.475342,-2889.199707,-2620.586182,629.592285,-4194.974121,-653.711548,-2742.876465,-797.843811,859.151855,-157.581543,-180.203262,3881.071045,-2968.722168,-245.112961,-2653.147705,1176.771606,-624.105469,1511.846313,1454.651855,-3404.961914,-873.525513,2552.231934,136.780640,-37.557983,2204.653809,2865.670166,889.741821,353.409424,1155.571411,1115.821777,3687.621826,-3296.234863,2172.717773,2370.111816,2798.553223,-4479.003418,-1039.313232,-1385.065063,-3923.136719,-783.438110,-2361.901855,449.901733,-694.273193,-414.573792,1848.226807,2556.867676,2225.367676,1443.727905,3007.806152,-1610.171143,-246.774414,2269.957520,-140.363342,-916.446289,-1211.858765,-263.558716,-1654.863892,-2944.113281,747.646484,1299.448608,-927.535034,-776.846313,2018.885864,-2348.824951,-1946.161865,-1864.427002,1464.608521,-1322.792480,-237.713989,4137.364746,2068.540283,225.218262,1017.497803,-223.637512
71,6809.811523,-1418.249390,3160.334961,-3892.932129,-635.522705,3161.769531,3920.101074,2129.506348,-1898.447510,-3684.325684,947.697205,-646.105469,-254.020752,-671.205933,1014.140991,-2133.162598,-1605.606079,-5096.318848,-227.085815,3607.272461,3360.276611,-2547.985352,-3843.319336,-2367.969238,2642.740479,4143.217773,-595.561279,-1105.472900,3436.519287,-6371.556152,-3221.917969,3564.062012,2837.375488,7520.478027,-2932.768066,-6491.407227,2151.239258,6288.577148,461.185669,-6578.332031,6958.651367,-3051.600586,1986.739014,790.510254,2370.626709,6326.790039,5481.955078,-2050.811523,2191.446045,463.090332,-2235.971680,-1076.812744,5493.117676,-6481.607910,-1338.113403,-3232.902344,1282.450195,-7294.281250,-2348.661133,3953.322021,-2859.196289,-5813.360352,1345.764404,5091.426758,-3065.073730,-3148.499023,-1224.773682,-2783.135254,3091.250000,600.162354,5408.529297,-1752.256836,-5390.523438,-2925.392334,6383.686523,-9033.260742,3036.695312,-3758.462891,-5801.131836,-8331.051758,1287.375732,-2184.943848,-4841.793457,-689.104004,10313.694336,9553.291016,4690.472168,-6725.323242,2140.806396,2628.620117,1532.406006,1704.397949,2186.705078,8519.324219,7149.569336,7222.300293
72,101.886780,1811.106689,2221.220703,-1126.915894,-3767.061523,-887.010620,-291.545105,-920.799622,576.910278,735.638611,-882.242676,-344.577759,3591.764893,-2792.463135,1228.082031,2124.229004,-887.424377,191.157959,288.099243,-2128.459229,-717.993652,-709.023438,2278.883789,-1154.447754,-1146.921021,1025.294312,-2310.986328,-835.277344,-1089.144409,-124.333633,529.981934,-484.681396,2951.544922,1873.418457,-2784.928711,508.072937,-3892.013428,-859.530151,-630.289429,1411.160400,1405.184082,-3098.560547,151.296082,1316.888794,-168.390259,-175.101562,666.082275,563.312317,1070.679810,-762.148560,1294.601685,527.346680,2690.284424,-479.783417,1504.298218,109.264198,1815.719238,-1914.314453,-403.141357,-68.669037,-3707.711914,-2258.825195,-211.348877,-578.309937,-1198.157471,462.044495,1004.369934,2025.624634,1597.251587,-993.493774,3617.990234,-1015.235474,325.872925,2025.851807,745.999512,-399.834930,-3284.031494,1024.934692,-516.083435,-2396.330078,2811.526367,2070.327148,-644.817871,-784.323914,800.181213,-1107.629639,-662.839722,-1874.954346,2281.941162,-1745.341553,280.548523,3224.900391,1194.216064,1003.059814,1610.949585,-1730.745605
73,1307.932251,-859.906128,-94.095360,-1344.314331,-758.828430,485.426575,-1592.970337,-517.521545,-1158.234985,1429.560303,933.533203,-1018.365295,698.606628,-398.964661,489.655609,478.754883,513.864075,-939.870605,90.322205,-583.507019,102.566780,190.942047,28.212421,-192.611404,-370.003510,-23.014925,1388.725464,21.368643,87.380936,146.945297,-172.506012,-378.527832,464.209930,157.849503,-1224.161743,-543.346680,-548.535278,323.029449,544.913757,-877.406372,191.683151,-1026.114990,-309.855011,-787.559937,618.979492,-273.160980,-536.494995,68.043015,1043.700439,-547.113953,92.155190,-464.941345,1819.524902,-572.674316,-917.121887,-74.963577,1021.989014,260.694641,-896.155579,1245.795044,158.410233,-2502.827637,295.380005,731.562988,-196.234177,-86.425720,-1641.205322,747.407104,196.083466,420.324036,1235.410278,-1360.980591,-1114.812744,554.061890,182.005157,-329.610962,-741.830811,-76.270073,-279.921143,-2079.334961,-300.311218,143.745758,-466.244080,434.452820,543.392090,-197.715668,542.761658,-1402.687744,1076.883301,-123.370979,-173.976959,-95.311424,2376.478271,1117.840088,1327.741943,517.775635
74,1685.505737,-3330.586914,-3640.551270,-1383.664062,-1813.365234,500.712189,-4021.938477,634.356201,-298.951843,3855.306396,4246.362793,-2794.217773,-574.882629,-473.733582,198.463959,1705.363281,2696.011230,-3462.270020,-594.401550,-2292.227051,370.086151,856.874023,661.112427,2679.048340,1073.363892,1452.333740,4356.502441,1191.835815,2909.896240,-398.581787,-815.271240,341.859009,1309.156006,1244.304321,-2254.321777,-1596.900635,194.505890,776.032166,1450.918091,-389.414154,-1251.309326,-184.984375,-635.463501,-994.613342,1538.900146,902.985168,-121.787231,-1664.307373,435.350555,-249.638245,-1094.905151,-386.050659,1916.772461,990.005859,-2213.623047,-706.864075,3312.766113,-204.304565,-2104.237793,4636.549805,-1410.942627,-3020.511719,1529.229614,689.608643,1203.698608,465.456238,-79.777344,2505.887695,948.171387,2243.506836,1495.389160,-3452.608643,-2648.485840,1279.376221,321.915771,-2108.312988,-3703.898193,1049.845825,1716.774536,-3162.513672,-752.567627,-2805.959473,-2368.908447,2701.172119,-2346.470947,575.354370,726.367249,-1717.788086,2140.209717,2089.043701,-614.144104,1373.997314,3995.838135,2807.516113,3650.980469,534.808960
75,13097.921875,-4199.948730,7922.219727,3470.823975,-7572.179688,3495.095703,509.981812,-1063.250732,356.624634,988.956543,5487.083008,-1063.345093,47.374756,-1050.474854,-4045.155762,936.007446,-4323.384277,-2582.004395,-4425.537109,2977.232910,-983.528687,684.498779,-5086.655762,-3209.542480,884.429443,1134.900391,4249.106445,-3436.727295,3517.165771,-1949.103394,-5506.589844,4033.124268,5025.133301,4043.875000,1877.426758,-8231.600586,8277.973633,3801.892822,4864.197754,-11169.676758,11264.114258,149.540527,2880.594727,-3881.283691,2050.971191,4084.475342,-4583.072266,549.336670,7214.628906,1686.511230,-997.363281,5573.442383,3953.653320,-6571.200684,-2854.086670,-3446.820312,1245.469849,-1276.043213,-695.744385,3262.600830,2577.459961,-14254.621094,7777.431152,834.204773,1594.207764,3214.757568,-6150.941406,1348.227783,1222.588013,-3544.718750,9532.008789,4935.068848,-10052.458984,-5376.358887,4020.557861,-8759.796875,3472.101074,-5743.236816,-668.745605,-12092.876953,1841.328613,850.613892,-5000.442871,-7155.147461,6921.511719,2971.252441,-2148.145508,-6922.133301,8576.711914,3045.103027,3968.886475,-5480.913086,-930.437134,6541.986816,10876.500000,4379.846680
76,546.208740,1196.980713,2235.496582,-2996.054199,-2348.049072,-936.288513,124.561646,-2833.472168,42.440796,888.481873,-2062.023193,-47.484146,3063.846924,-930.965332,218.628235,1577.850098,-485.710022,78.697754,1006.391174,-1969.871704,-319.893799,891.893372,1112.390015,-621.008484,-1392.589600,1093.556396,-1769.293457,-829.784546,-2266.969727,-451.372559,1118.888672,704.194092,698.223267,2184.406982,-1655.006470,-88.891830,-3257.468506,503.571564,-871.111328,2356.817383,842.480347,-2748.927490,-1944.700195,1791.081909,716.802856,447.042328,2086.701416,716.286499,-94.048569,-975.926208,-13.974792,729.935608,1496.252319,-1884.162842,2702.312988,708.925537,1178.410156,-3690.840332,-1299.531860,-236.730286,-3220.108398,-1579.174561,156.791443,-545.519287,-210.028992,-141.668335,1395.393555,1454.457520,1024.087769,908.017273,2143.571533,-798.843689,775.704956,1796.404541,769.468689,-973.025513,-2682.266846,-645.829224,331.420776,-4786.289551,2605.803711,862.070374,-1222.863892,-1580.087891,954.279175,-1482.791260,271.290161,-887.699707,2165.704590,-828.146362,-593.292786,1311.599243,2170.725098,255.867554,890.313538,-2510.038086
77,3629.668213,-649.884399,-391.256470,-973.934387,-298.225708,2051.679199,-141.498901,-181.715210,-1731.612183,-887.670715,701.553223,-646.156555,1430.606079,-359.580933,726.971375,-344.441895,504.351135,-2142.788574,-413.308014,-1864.171753,-1554.012085,1668.250244,-1101.547974,488.414276,-1805.539429,604.502258,2110.238525,-469.296844,-35.368725,-1881.638550,-118.607147,1255.450928,1533.878296,1092.553345,20.190592,-1031.267456,371.974243,264.057526,2141.356934,-2659.160889,2779.890381,-2606.811523,1080.628662,-192.181259,1970.726440,1182.231567,-119.466812,597.168396,1157.043579,95.228516,88.994766,-949.718689,353.079376,-1994.224243,674.833984,669.098999,2403.993896,-33.977077,-696.527283,2617.535889,-445.274414,-2851.632080,2930.588379,-106.009819,-1131.233643,933.447327,-1408.389648,934.645386,-365.927338,-413.159882,932.136353,-2401.630127,-1680.848267,347.757477,1044.880981,-846.602661,-1408.199951,-2329.126221,-1039.479736,-5759.495605,-46.323257,-179.393112,476.015564,996.622925,-221.610321,-433.981567,1410.786987,-3750.286865,1110.255737,-750.853577,557.054199,604.655212,1613.891357,1917.624146,1633.917603,1629.923950
78,1637.694702,-1032.434692,-731.167725,-1958.429199,620.699036,1497.086548,-1150.308960,236.195129,-1788.691528,-204.304749,1065.996216,-1438.213501,322.782166,-205.322937,471.194763,-209.311691,981.177368,-1855.232422,-11.073062,-2080.385010,-1628.761841,1653.071167,999.237366,400.732513,-1567.556763,520.997253,1193.801392,-386.951202,-759.798157,-727.972046,-59.789707,823.590759,1287.237549,1280.553833,-1698.645142,-1070.249878,-887.234009,1065.351318,482.773651,-409.750580,1289.618042,-2729.367188,429.023254,-1180.974609,1094.970703,119.353119,590.333008,-417.281708,668.572571,195.597229,-122.989021,-670.510132,1828.250122,-830.150940,-1144.210205,89.960648,2851.094727,-375.068329,-1474.015137,2049.338623,-1731.319824,-1819.446167,2373.643066,681.596375,-770.157288,-134.391953,-1481.067627,552.533936,875.705750,1187.146362,948.350220,-2645.744873,-937.740479,1151.741455,-50.183739,-1530.389404,121.748779,275.860657,-1585.519287,-4548.057129,-794.038330,-624.031433,14.814512,1995.884766,545.232605,-185.611511,1182.612915,-2407.475586,802.624390,-253.889709,-978.091064,1885.204834,2637.672119,1506.840332,2039.698242,1607.854492
79,552.453430,-3594.025391,-2859.976074,-1998.083740,-3174.718750,-389.741180,-4650.864258,-304.032501,-189.501282,3533.155762,3652.386230,-2976.840332,1195.222534,-192.275757,2694.638672,467.905182,2040.655762,-3731.330322,1200.785156,-3929.037842,1717.866943,405.071350,631.096252,891.099976,1393.380859,2124.312500,3818.212158,1414.718506,3577.086182,123.789734,245.963257,414.814667,1965.863770,783.484497,-1980.885254,-2246.710449,1075.654663,1562.803955,1058.416748,-1681.679199,-786.578003,-313.762451,-1402.180908,-680.464661,2675.626709,1899.224854,283.704346,-1392.257202,618.915894,-1090.714600,-1833.097534,-2019.513794,2021.343750,-712.303894,-1841.405151,-390.513092,3357.816650,611.147339,-2264.417236,4796.117188,-2217.306641,-2859.385010,1769.496460,666.763306,-46.571014,-310.382965,-1217.833496,626.821594,1090.702881,1959.382446,1847.268311,-5850.642090,-3985.455322,391.739563,2358.050781,-1275.746094,-4418.955566,-587.620911,1492.637695,-4505.562500,-1599.396729,-2696.010498,-1474.325928,2605.760742,-2808.552246,671.765930,1342.563477,-3259.732910,3863.433350,2987.714355,-41.575562,1336.558594,3779.661621,4157.812012,3432.049805,-19.766724
80,-761.598999,1118.399536,2894.807861,-3049.560059,-2422.760254,-783.845276,-179.275940,-2831.070068,-1299.613892,1691.905029,-1938.651001,-1180.834351,1922.140137,-1966.282959,70.495544,2492.560059,-974.954346,-556.415039,1465.217041,-2447.692383,-1892.532471,2127.234619,860.645935,-969.743958,-2194.250000,1338.713257,-2511.300781,-574.994507,-3042.274414,-452.932922,913.793701,-665.680298,274.560486,2664.766846,-3085.037109,250.386169,-1796.120483,1764.049683,-1506.912720,2459.077148,478.507812,-2877.529785,-85.536224,1818.252075,-496.613220,-245.158875,1571.968018,1172.441895,130.414642,-105.388977,604.767578,1990.185669,2099.637695,-1967.384155,1976.864990,468.061920,3682.211426,-3136.575928,-1218.576538,2.609650,-2163.583008,-1427.529541,-358.234619,-424.751221,-1021.293701,412.467255,1108.807007,1660.657471,1181.613281,1177.670532,2387.198242,-2389.067139,-184.809814,2223.697266,-739.180115,-371.700684,-3165.097168,-1183.792969,-1131.132812,-3528.953857,2303.572266,1358.600342,-1770.140503,-1566.358398,1374.286499,-983.321106,76.487061,-854.161865,3200.630127,-1263.272095,-934.721375,2022.071167,345.685211,-363.044800,940.307312,-3117.913818
81,498.139343,801.348022,1777.733643,-3369.066406,-1667.101807,-88.912590,587.850464,-2391.780029,157.843628,859.143005,-1031.836426,-735.028198,3245.274658,-1355.536865,269.315186,713.645142,-246.494324,-92.780029,510.547180,-2549.349121,-638.051147,55.902039,971.600891,-1697.163574,-1471.121826,1568.044556,-2408.606934,-702.478149,-2713.340820,-213.419662,917.321655,11.487671,498.738403,2252.064453,-2112.422607,185.955246,-3740.801758,-17.502197,-463.998016,1201.464478,438.820557,-2780.603271,-1169.609375,2781.562500,610.437622,-370.439697,1679.661011,1777.422241,603.898193,-703.228577,290.397827,551.329285,1399.882080,-1627.603027,2896.169922,1637.409912,389.091248,-3759.380615,-995.854736,-483.286743,-3675.330566,-2177.560547,-549.424683,161.257141,-77.196106,-252.752869,1941.499023,2006.611816,1435.303589,980.676697,1874.974365,283.626587,457.453979,1325.481812,653.573730,-84.559479,-2358.606934,-1091.328857,177.811646,-3643.015137,2063.332031,790.708801,-1067.836304,-1265.123901,1141.796875,-876.982605,-765.044495,-898.334229,988.301880,-917.215088,-249.418396,1743.569824,1605.208252,149.337402,591.828186,-1476.283203
